Time_h,log_OD,GrowthRate_h-1
32.3894444444445,-1.43770082030934,-0.00169543387606546
32.4836111111111,-1.43666562214284,-0.001799627683562
32.5777777777778,-1.43663015486134,-0.00170352858322161
32.6719444444444,-1.43770082030934,-0.00242351737976583
32.7661111111111,-1.43874032284651,-0.00333956919110621
32.8602777777778,-1.43874032284651,-0.0040523448415018
32.9544444444444,-1.43874032284651,-0.00456184433095313
33.0486111111111,-1.43874032284651,-0.00468711778059022
33.1427777777778,-1.44084592508029,-0.00376543424144105
33.2369444444444,-1.44084592508029,-0.00357597031709174
33.3311111111111,-1.43980642254313,-0.00358119408161112
33.4252777777778,-1.44084592508029,-0.00378320061888715
33.5194444444444,-1.44192119555514,-0.00409416403585014
33.6136111111111,-1.44084592508029,-0.00439777426734432
33.7077777777778,-1.44192119555514,-0.00378450280370817
33.8019444444444,-1.44192119555514,-0.00459197006490196
33.8961111111111,-1.44296503840776,-0.00438859547401843
33.9902777777778,-1.44403570385576,-0.00427827553070544
34.0844444444444,-1.44507954670838,-0.00438208281709552
34.1786111111111,-1.44192119555514,-0.00355813718290578
34.2727777777778,-1.44507954670838,-0.0039602765242035
34.3669444444444,-1.44507954670838,-0.00385511511410057
34.4611111111111,-1.44507954670838,-0.00334131354381284
34.5552777777778,-1.44507954670838,-0.00366363502289084
34.6494444444444,-1.44507954670838,-0.00325711387827864
34.7436111111111,-1.4471759858384,-0.00203309526598932
34.8377777777778,-1.4471759858384,-0.00265237541153145
34.9319444444444,-1.44612776627339,-0.00193757803442126
35.0261111111111,-1.44720768155952,-0.00214911328539294
35.1202777777778,-1.44507954670838,-0.00308099917587033
35.2144444444444,-1.4471759858384,-0.00350077903965139
35.3088888888889,-1.44825590112453,-0.00411454065824881
35.4030555555556,-1.44612776627339,-0.00553624315877297
35.4969444444444,-1.44825590112453,-0.00543219098394361
35.5913888888889,-1.45038380473346,-0.00605087367377523
35.6855555555556,-1.45038380473346,-0.00452101958302031
35.7797222222222,-1.44933117159937,-0.00472480011702339
35.8738888888889,-1.45143643786755,-0.00400596835935292
35.9680555555556,-1.45038380473346,-0.00287868339792506
36.0622222222222,-1.45143643786755,-0.00236944117951091
36.1563888888889,-1.45038380473346,-0.00320220984990956
36.2505555555556,-1.4525210382672,-0.00372439295443272
36.3447222222222,-1.45038380473346,-0.00331297707401075
36.4388888888889,-1.45251635315367,-0.00423501258785356
36.5330555555556,-1.4525210382672,-0.00474655944064065
36.6272222222222,-1.45360095355332,-0.00433263324333116
36.7213888888889,-1.45360095355332,-0.00464406773291701
36.8155555555556,-1.45357343718105,-0.00608595481674994
36.9097222222222,-1.4546580375807,-0.00473843638353759
37.0038888888889,-1.45571512160809,-0.00411168047307261
37.0980555555556,-1.45360095355332,-0.00422824777184585
37.1922222222222,-1.45679972200773,-0.00547645623446031
37.2866666666667,-1.4578612947281,-0.00610611217783494
37.3808333333333,-1.45571512160809,-0.00610138515755313
37.475,-1.45571512160809,-0.00610163144106214
37.5691666666667,-1.45788904834997,-0.00619766113909051
37.6633333333333,-1.4600121937907,-0.00518168004125354
37.7575,-1.4600121937907,-0.00476863151721919
37.8516666666667,-1.4600121937907,-0.00465959221216093
37.9463888888889,-1.4600121937907,-0.0041410168996485
38.0405555555556,-1.4600121937907,-0.0029998932947361
38.1347222222222,-1.46110152013294,-0.00145572876412332
38.2288888888889,-1.4600121937907,-0.00196347210037458
38.3230555555556,-1.4600121937907,-0.00331925152221677
38.4172222222222,-1.46216761982955,-0.00373171930547428
38.5116666666667,-1.46216761982955,-0.00436014949593381
38.6055555555556,-1.4600121937907,-0.00508833346362646
38.6997222222222,-1.46214439318393,-0.00541043004745081
38.7938888888889,-1.46432781317612,-0.00582396783071934
38.8880555555556,-1.46323371952617,-0.00667273256695928
38.9822222222222,-1.46432781317612,-0.00687663830995643
39.0766666666667,-1.46539847862412,-0.00666421057555883
39.1708333333333,-1.46432781317612,-0.00531804455700756
39.265,-1.46646914407212,-0.00552672667668068
39.3591666666667,-1.46866214059033,-0.00521823140674624
39.4533333333333,-1.46646914407212,-0.00554319159183402
39.5475,-1.46646914407212,-0.00470742395263933
