time,growth_rate,CarbonSource
41.4308333333333,0.00102294764469604,Sucrose
41.525,0.000766936429684809,Sucrose
41.6191666666667,0.000511295514373741,Sucrose
41.7133333333333,0.000255490093984647,Sucrose
41.8075,-2.05620337424755e-07,Sucrose
41.9016666666667,-0.000255832805583512,Sucrose
41.9961111111111,-0.000511432594630168,Sucrose
42.09,-0.000767046098311277,Sucrose
42.1844444444444,-0.00102292000364371,Sucrose
42.2786111111111,-0.00127868429849046,Sucrose
42.3727777777778,2.08931169599309e-16,Sucrose
42.4669444444444,1.0833131143892e-16,Sucrose
42.5611111111111,0.00127854725870096,Sucrose
42.655,0.00230176919615721,Sucrose
42.7494444444444,0.00306833454632288,Sucrose
42.8436111111111,0.00229923281633464,Sucrose
42.9377777777778,0.00153153070206915,Sucrose
43.0319444444444,0.000764855733650457,Sucrose
43.1261111111111,-1.16281124907835e-06,Sucrose
43.2208333333333,-0.000767346188142438,Sucrose
43.3152777777778,-0.00153348829887651,Sucrose
43.4094444444444,-0.00102339782807104,Sucrose
43.5036111111111,-0.00204596140942257,Sucrose
43.5977777777778,-0.000257394697397428,Sucrose
43.6919444444444,0.000255119833260793,Sucrose
43.7861111111111,0.00102294764469613,Sucrose
43.8802777777778,0.00179015837821808,Sucrose
43.9744444444444,0.00102294764469566,Sucrose
44.0686111111111,-0.00102634388920388,Sucrose
44.1627777777778,-0.00153713846265051,Sucrose
44.2569444444444,-0.00204793303609671,Sucrose
44.3511111111111,-0.00255872760954347,Sucrose
44.4452777777778,-0.00153510071594494,Sucrose
44.5394444444444,-0.00179015837821757,Sucrose
44.6336111111111,-0.00051079457344643,Sucrose
44.7277777777778,-0.000510115324544627,Sucrose
44.8219444444444,-0.000509436075642679,Sucrose
44.9161111111111,0.00102566464030243,Sucrose
45.0102777777778,0.00128208080037746,Sucrose
45.1044444444444,-4.02901607699351e-16,Sucrose
45.1986111111111,-2.04327439152938e-16,Sucrose
45.2927777777778,-5.2204157092049e-17,Sucrose
45.3869444444444,-1.21852810754129e-16,Sucrose
45.4811111111111,0.00127971045286057,Sucrose
45.5752777777778,0.00102320563613902,Sucrose
45.6694444444444,0.000767277094530384,Sucrose
45.7636111111111,0.000511759419797751,Sucrose
45.8580555555556,0.000256488050129434,Sucrose
45.9530555555556,1.29891625203802e-06,Sucrose
46.0472222222222,0.00102204204941855,Sucrose
46.1413888888889,0.000511746272566126,Sucrose
46.2355555555556,8.21335356465177e-07,Sucrose
46.3297222222222,0.000767182675357328,Sucrose
46.4238888888889,0.00127854726244042,Sucrose
46.5180555555556,0.00306770473370805,Sucrose
46.6122222222222,0.00204514106877314,Sucrose
46.7066666666667,0.00230074087398387,Sucrose
46.8008333333333,0.0023007956825533,Sucrose
46.895,0.00204526440127395,Sucrose
46.9891666666667,0.00153394598830686,Sucrose
47.0833333333333,0.00281292132742672,Sucrose
47.1775,0.00200936144493798,Sucrose
47.2716666666667,3.61370584998145e-16,Sucrose
47.3658333333333,0.000803744577974406,Sucrose
0,-0.615688416748545,Fructose
0.0941666666666667,-0.392697465149288,Fructose
0.188333333333333,-0.266964030442513,Fructose
0.282222222222222,-0.190467479622015,Fructose
0.376388888888889,-0.141129499298049,Fructose
0.470555555555556,-0.107830354846756,Fructose
0.564444444444444,0.123319659313094,Fructose
0.658611111111111,0.0528496610535859,Fructose
0.752777777777778,0.144914418928229,Fructose
0.846944444444444,0.222125160559063,Fructose
0.940833333333333,0.243238919145177,Fructose
1.035,0.3246016991367,Fructose
1.12916666666667,0.43510519120143,Fructose
1.22305555555556,0.506450218947751,Fructose
1.31722222222222,0.58947396885388,Fructose
1.41138888888889,0.623081038309921,Fructose
1.50555555555556,0.695472175482396,Fructose
1.59972222222222,0.700953065405302,Fructose
1.69361111111111,0.713875081707809,Fructose
1.78777777777778,0.767684995350522,Fructose
1.88194444444444,0.808285645674063,Fructose
1.97611111111111,0.894249490769199,Fructose
2.07,0.945044084625905,Fructose
2.16416666666667,1.03528824593655,Fructose
2.25833333333333,1.08777508647586,Fructose
2.3525,1.14603273577713,Fructose
2.44666666666667,1.15870188543011,Fructose
2.54055555555556,1.22499710200161,Fructose
2.63472222222222,1.23580471101685,Fructose
2.72888888888889,1.27213292167757,Fructose
2.82305555555556,1.28886197778284,Fructose
2.91694444444444,1.31250974026136,Fructose
3.01111111111111,1.33359155908959,Fructose
3.10527777777778,1.35421437446268,Fructose
3.19944444444444,1.37903344714471,Fructose
3.29333333333333,1.37833751845649,Fructose
3.3875,1.34896274175277,Fructose
3.48166666666667,1.2927122280457,Fructose
3.57555555555556,1.22731837734366,Fructose
3.66972222222222,1.14653193240665,Fructose
3.76416666666667,1.06601919283005,Fructose
3.85805555555556,0.994177771284557,Fructose
3.95222222222222,0.928744400880429,Fructose
4.04638888888889,0.87122702244174,Fructose
4.14027777777778,0.837003061103409,Fructose
4.23444444444444,0.824595507899421,Fructose
4.32861111111111,0.816349939220129,Fructose
4.42277777777778,0.810262382102915,Fructose
4.51694444444444,0.794753154617427,Fructose
4.61083333333333,0.771120740606078,Fructose
4.705,0.736919208877833,Fructose
4.79916666666667,0.702494777540868,Fructose
4.89333333333333,0.671247479206996,Fructose
4.9875,0.640251776044753,Fructose
5.08138888888889,0.604428419530154,Fructose
5.17555555555556,0.568497691575636,Fructose
5.26972222222222,0.534849322060682,Fructose
5.36388888888889,0.509763563126067,Fructose
5.45805555555556,0.487800179691855,Fructose
5.55194444444444,0.472679618790486,Fructose
5.64611111111111,0.460825922238069,Fructose
5.74027777777778,0.447250898092562,Fructose
5.83416666666667,0.427043272679516,Fructose
5.92833333333333,0.393748906734502,Fructose
6.0225,0.349098543071761,Fructose
6.11666666666667,0.292119221571708,Fructose
6.21055555555556,0.23071676183805,Fructose
6.30472222222222,0.169052514217331,Fructose
6.39888888888889,0.110989835906724,Fructose
6.49305555555556,0.0594280811253512,Fructose
6.58722222222222,0.0197311245972015,Fructose
6.68138888888889,-0.00390126794183091,Fructose
6.77555555555556,-0.0129791671598654,Fructose
6.86972222222222,-0.012790239214701,Fructose
6.96388888888889,-0.00865703950660996,Fructose
7.05777777777778,-0.00470677675850583,Fructose
7.15194444444445,-0.00112967229088129,Fructose
7.24611111111111,0.00169966543654199,Fructose
7.34027777777778,0.00546970514111101,Fructose
7.43444444444444,0.00678719429039531,Fructose
7.52861111111111,0.00847802752896243,Fructose
7.6225,0.00941720442377318,Fructose
7.71666666666667,0.00866376962116016,Fructose
7.81083333333333,0.0092202120247711,Fructose
7.905,0.00789965110642538,Fructose
7.99888888888889,0.00695818184734533,Fructose
8.09305555555556,0.00638893084864876,Fructose
8.18722222222222,0.00506810426312057,Fructose
8.28138888888889,0.00412700603974489,Fructose
8.37527777777778,0.00468634837440213,Fructose
8.46944444444444,0.00468313847137216,Fructose
8.56361111111111,0.00524472387822886,Fructose
8.65777777777778,0.00543141684570902,Fructose
8.75166666666667,0.00505095032194939,Fructose
8.84583333333333,0.0061718493295159,Fructose
8.94,0.00579538698525679,Fructose
9.03416666666667,0.00578913202043982,Fructose
9.12833333333333,0.0061594308777341,Fructose
9.22222222222222,0.00596940287045516,Fructose
9.31638888888889,0.00614980524041304,Fructose
9.41055555555556,0.00577645981293011,Fructose
9.50472222222222,0.00595969837231757,Fructose
9.59888888888889,0.00465475206643146,Fructose
9.69305555555556,0.00297764162656827,Fructose
9.78722222222222,0.00204739742334536,Fructose
9.88138888888889,0.000930961016768472,Fructose
9.97555555555556,-0.000371667593161836,Fructose
10.0697222222222,-0.000743335186323823,Fructose
10.1638888888889,-0.00111500277948577,Fructose
10.2580555555556,-0.00148667037264763,Fructose
10.3522222222222,-0.00074333518632417,Fructose
10.4463888888889,-0.00186012999967349,Fructose
10.5405555555556,-0.00167572983018351,Fructose
10.6347222222222,-0.00223450605655082,Fructose
10.7288888888889,-0.00354000986064669,Fructose
10.8230555555556,-0.00447302990327871,Fructose
10.9172222222222,-0.00596815294883674,Fructose
11.0113888888889,-0.00690338896315393,Fructose
11.1052777777778,-0.00727849725029219,Fructose
11.1994444444444,-0.00709341742579235,Fructose
11.2936111111111,-0.00634826944907287,Fructose
11.3877777777778,-0.0059800839433063,Fructose
11.4819444444444,-0.00598193656187219,Fructose
11.5761111111111,-0.00542302734271159,Fructose
11.6702777777778,-0.00430407935878074,Fructose
11.7644444444444,-0.00468190121749806,Fructose
11.8586111111111,-0.00449789436632694,Fructose
11.9527777777778,-0.00581356376904957,Fructose
12.0469444444444,-0.00562628658453679,Fructose
12.1411111111111,-0.00694597983142204,Fructose
12.2352777777778,-0.007514380356628,Fructose
12.3294444444444,-0.00827518960945724,Fructose
12.4236111111111,-0.0092196204515802,Fructose
12.5177777777778,-0.0103568440821151,Fructose
12.6119444444444,-0.0105522004612874,Fructose
12.7061111111111,-0.00980568958909693,Fructose
12.8002777777778,-0.010190555915166,Fructose
12.8944444444444,-0.00963171357787457,Fructose
12.9886111111111,-0.010206462648011,Fructose
13.0827777777778,-0.00870762337072953,Fructose
13.1769444444444,-0.00833348478055332,Fructose
13.2711111111111,-0.00815330041166147,Fructose
13.3652777777778,-0.00911116197214184,Fructose
13.4594444444444,-0.00911974717707238,Fructose
13.5536111111111,-0.00931371606622701,Fructose
13.6477777777778,-0.00970242126717188,Fructose
13.7419444444444,-0.0100967750193904,Fructose
13.8361111111111,-0.0104855098522294,Fructose
13.9302777777778,-0.00992121989222925,Fructose
14.0244444444444,-0.010501723677481,Fructose
14.1186111111111,-0.0101273173280195,Fructose
14.2127777777778,-0.0097574261945901,Fructose
14.3069444444444,-0.0103445820546313,Fructose
14.4011111111111,-0.0109259271270282,Fructose
14.4952777777778,-0.0115132846647915,Fructose
14.5894444444444,-0.0109498820193464,Fructose
14.6838888888889,-0.0103810825071227,Fructose
14.7780555555556,-0.0109659105759446,Fructose
14.8722222222222,-0.0105889972853974,Fructose
14.9663888888889,-0.010217920623627,Fructose
15.0605555555556,-0.0108114439093639,Fructose
15.1547222222222,-0.0102467110012327,Fructose
15.2488888888889,-0.0106472181041099,Fructose
15.3430555555556,-0.0120160990884583,Fructose
15.4372222222222,-0.0122218259119526,Fructose
15.5313888888889,-0.013397873349803,Fructose
15.6255555555556,-0.0124322820293485,Fructose
15.7197222222222,-0.0114707976180864,Fructose
15.8138888888889,-0.0114791260431401,Fructose
15.9080555555556,-0.0103214457566392,Fructose
16.0022222222222,-0.0101387067043521,Fructose
16.0963888888889,-0.0109315314153448,Fructose
16.1908333333333,-0.0115368140658855,Fructose
16.2855555555556,-0.0109579233544241,Fructose
16.3797222222222,-0.0115532604670894,Fructose
16.4738888888889,-0.0131424516889007,Fructose
16.5680555555556,-0.0135439374076003,Fructose
16.6622222222222,-0.0127802779873638,Fructose
16.7563888888889,-0.0128019101361603,Fructose
16.8505555555556,-0.0126163462073499,Fructose
16.9447222222222,-0.0112486373749099,Fructose
17.0388888888889,-0.0108671094196385,Fructose
17.1330555555556,-0.0104795418436022,Fructose
17.2272222222222,-0.0112789973787593,Fructose
17.3213888888889,-0.00990735843543464,Fructose
17.4155555555556,-0.00952594678604123,Fructose
17.5097222222222,-0.0103242062987827,Fructose
17.6038888888889,-0.0101404800789508,Fructose
17.6980555555556,-0.00995063954613938,Fructose
17.7922222222222,-0.00995474376854302,Fructose
17.8863888888889,-0.00916263211676951,Fructose
17.9805555555556,-0.00857360439628055,Fructose
18.0747222222222,-0.00818036344139312,Fructose
18.1688888888889,-0.00698822381681089,Fructose
18.2630555555556,-0.00719396962804825,Fructose
18.3572222222222,-0.0066006618037403,Fructose
18.4516666666667,-0.00640338161528297,Fructose
18.5455555555556,-0.00661043022913025,Fructose
18.64,-0.00822055869909747,Fructose
18.7341666666667,-0.0100369443946518,Fructose
18.8283333333333,-0.0108496535979924,Fructose
18.9225,-0.0106583325781467,Fructose
19.0166666666667,-0.010661326267401,Fructose
19.1108333333333,-0.01087263000005,Fructose
19.205,-0.0110886967167867,Fructose
19.2991666666667,-0.0112984693562773,Fructose
19.3933333333333,-0.0104994488301032,Fructose
19.4875,-0.00970678406671752,Fructose
19.5816666666667,-0.0089077988996469,Fructose
19.6758333333333,-0.00830592450446704,Fructose
19.77,-0.00912230991668549,Fructose
19.8641666666667,-0.0101468615608596,Fructose
19.9583333333333,-0.010156255296793,Fructose
20.0525,-0.00915049112448655,Fructose
20.1466666666667,-0.00834264543512382,Fructose
20.2408333333333,-0.00895903775802285,Fructose
20.335,-0.00978449742121079,Fructose
20.4291666666667,-0.0095905112068436,Fructose
20.5233333333333,-0.0106211947457099,Fructose
20.6175,-0.0106302748093835,Fructose
20.7116666666667,-0.00961775139786385,Fructose
20.8058333333333,-0.00880437051637097,Fructose
20.9,-0.0104546066414912,Fructose
20.9941666666667,-0.0100485799942113,Fructose
21.0883333333333,-0.00882267047848578,Fructose
21.1825,-0.00677687809431344,Fructose
21.2766666666667,-0.00513711602962148,Fructose
21.3708333333333,-0.00514061976560948,Fructose
21.465,-0.00452724838345381,Fructose
21.5591666666667,-0.00452812618312688,Fructose
21.6533333333333,-0.00514983672203974,Fructose
21.7475,-0.00618808924142458,Fructose
21.8416666666667,-0.00640120316916326,Fructose
21.9358333333333,-0.00825814240383579,Fructose
22.03,-0.00846526163890551,Fructose
22.1241666666667,-0.00805330933951721,Fructose
22.2183333333333,-0.00805908536623641,Fructose
22.3125,-0.00723860871537502,Fructose
22.4069444444444,-0.00682759737036128,Fructose
22.5011111111111,-0.00579622103362309,Fructose
22.5952777777778,-0.00518290163380161,Fructose
22.6894444444444,-0.00497989617244318,Fructose
22.7836111111111,-0.00539664132935319,Fructose
22.8777777777778,-0.00539842537553243,Fructose
22.9719444444444,-0.0049840891965686,Fructose
23.0661111111111,-0.00519595499353852,Fructose
23.1602777777778,-0.00478430542065399,Fructose
23.2544444444444,-0.00603717133090386,Fructose
23.3486111111111,-0.00666517662918697,Fructose
23.4427777777778,-0.00666832131550425,Fructose
23.5369444444444,-0.00604660538985521,Fructose
23.6311111111111,-0.0060470557387989,Fructose
23.7252777777778,-0.0066764276595144,Fructose
23.8194444444444,-0.00563364353951585,Fructose
23.9136111111111,-0.0052197809912894,Fructose
24.0077777777778,-0.00417970677166038,Fructose
24.1019444444444,-0.00376313822641871,Fructose
24.1961111111111,-0.00397685992844426,Fructose
24.2902777777778,-0.0048154324839426,Fructose
24.3844444444444,-0.00523517302670302,Fructose
24.4786111111111,-0.00418786586235517,Fructose
24.5727777777778,-0.00503008242403411,Fructose
24.6669444444444,-0.00419287068635581,Fructose
24.7611111111111,-0.00419196017911502,Fructose
24.8552777777778,-0.00377677019534226,Fructose
24.9494444444444,-0.0050405701283339,Fructose
25.0436111111111,-0.00462128186043143,Fructose
25.1377777777778,-0.00483503913998115,Fructose
25.2319444444444,-0.00567635511931416,Fructose
25.3261111111111,-0.00609701410405728,Fructose
25.4202777777778,-0.00715210533957598,Fructose
25.5144444444444,-0.00737506340332656,Fructose
25.6086111111111,-0.00800627799823765,Fructose
25.7027777777778,-0.00801170455239242,Fructose
25.7969444444444,-0.00717435805743182,Fructose
25.8911111111111,-0.00675567509177266,Fructose
25.9852777777778,-0.00696713628488197,Fructose
26.0794444444444,-0.00549295772233938,Fructose
26.1738888888889,-0.00464883207081591,Fructose
26.2680555555556,-0.00338200475859458,Fructose
26.3619444444444,-0.0027520620079612,Fructose
26.4561111111111,-0.00275385106076522,Fructose
26.5502777777778,-0.00360107324933657,Fructose
26.6444444444444,-0.00402961495344302,Fructose
26.7386111111111,-0.00509012152540184,Fructose
26.8330555555556,-0.00678987068650713,Fructose
26.9272222222222,-0.00785394369003822,Fructose
27.0213888888889,-0.00828144315951923,Fructose
27.1155555555556,-0.00913858031807463,Fructose
27.2097222222222,-0.00914571771656426,Fructose
27.3038888888889,-0.00830230929360308,Fructose
27.3980555555556,-0.00681214946356002,Fructose
27.4922222222222,-0.00596344753724333,Fructose
27.5863888888889,-0.0044761062752496,Fructose
27.6805555555556,-0.00469370029756756,Fructose
27.7747222222222,-0.004271243616232,Fructose
27.8688888888889,-0.00448601076220654,Fructose
27.9630555555556,-0.00534508983524884,Fructose
28.0572222222222,-0.00449121704246011,Fructose
28.1513888888889,-0.00556175341614202,Fructose
28.2455555555556,-0.00727803827343077,Fructose
28.3397222222222,-0.00727756362624193,Fructose
28.4338888888889,-0.00664274022325817,Fructose
28.5280555555556,-0.00643177228260973,Fructose
28.6222222222222,-0.00557791210479614,Fructose
28.7163888888889,-0.00536409214136764,Fructose
28.8105555555556,-0.00579746363820464,Fructose
28.9047222222222,-0.00558651264870031,Fructose
28.9988888888889,-0.00601701942352514,Fructose
29.0930555555556,-0.00581038684785916,Fructose
29.1872222222222,-0.00602947870090703,Fructose
29.2813888888889,-0.00689145216121556,Fructose
29.3755555555556,-0.00711488174762192,Fructose
29.4697222222222,-0.00884848562115572,Fructose
29.5638888888889,-0.00971818549700452,Fructose
29.6580555555556,-0.0108099281494324,Fructose
29.7522222222222,-0.0119089728091408,Fructose
29.8463888888889,-0.0130007589909573,Fructose
29.9405555555556,-0.013009025072707,Fructose
30.0347222222222,-0.0130246260668312,Fructose
30.1288888888889,-0.0130329359720935,Fructose
30.2230555555556,-0.0130486139177478,Fructose
30.3172222222222,-0.0117596689349973,Fructose
30.4113888888889,-0.0115592078525208,Fructose
30.5055555555556,-0.0124496909245922,Fructose
30.5997222222222,-0.013130453424103,Fructose
30.6938888888889,-0.0135819040268341,Fructose
30.7880555555556,-0.0140258574337004,Fructose
30.8822222222222,-0.0144777799456894,Fructose
30.9763888888889,-0.0147195909380207,Fructose
31.0705555555556,-0.0158391497017431,Fructose
31.165,-0.015418976972197,Fructose
31.2591666666667,-0.0158807828165785,Fructose
31.3533333333333,-0.014800055434514,Fructose
31.4475,-0.0134905473388314,Fructose
31.5419444444444,-0.0132867004946636,Fructose
31.6361111111111,-0.0130762181074407,Fructose
31.7302777777778,-0.0128716393643595,Fructose
31.8244444444444,-0.0113360087899118,Fructose
31.9186111111111,-0.0109110832795039,Fructose
32.0127777777778,-0.0104788097419613,Fructose
32.1069444444444,-0.0113830331249827,Fructose
32.2011111111111,-0.0122950402309534,Fructose
32.2952777777778,-0.0131993115141417,Fructose
32.3894444444445,-0.0129849071571954,Fructose
32.4836111111111,-0.0127783227415569,Fructose
32.5777777777778,-0.0125639666189728,Fructose
32.6719444444444,-0.0123574669094369,Fructose
32.7661111111111,-0.012143159358526,Fructose
32.8602777777778,-0.011936744948157,Fructose
32.9544444444444,-0.0117224863093823,Fructose
33.0486111111111,-0.0115161577967922,Fructose
33.1427777777778,-0.0113019484138086,Fructose
33.2369444444444,-0.0124443537297777,Fructose
33.3311111111111,-0.01245496850389,Fructose
33.4252777777778,-0.0124735881596446,Fructose
33.5194444444444,-0.012484252886574,Fructose
33.6136111111111,-0.0113604671032357,Fructose
33.7077777777778,-0.0115996807697618,Fructose
33.8019444444444,-0.0107017714249338,Fructose
33.8961111111111,-0.0100248727860981,Fructose
33.9902777777778,-0.00843720675546682,Fructose
34.0844444444444,-0.00844530261746726,Fructose
34.1786111111111,-0.00754047794121803,Fructose
34.2727777777778,-0.00823519234180464,Fructose
34.3669444444444,-0.00801482285297416,Fructose
34.4611111111111,-0.00939778754942931,Fructose
34.5552777777778,-0.00986349472786653,Fructose
34.6494444444444,-0.0094119443882851,Fructose
34.7436111111111,-0.0105675413945791,Fructose
34.8377777777778,-0.0108020955010781,Fructose
34.9319444444444,-0.0112738005589444,Fructose
35.0261111111111,-0.010596860054813,Fructose
35.1202777777778,-0.0101417992583914,Fructose
35.2144444444444,-0.00876586726836572,Fructose
35.3088888888889,-0.00900451572822674,Fructose
35.4030555555556,-0.00831994206859811,Fructose
35.4969444444444,-0.00925361837542862,Fructose
35.5913888888889,-0.00926188491814859,Fructose
35.6855555555556,-0.00834444525988329,Fructose
35.7797222222222,-0.00904961504577231,Fructose
35.8738888888889,-0.00882544382856166,Fructose
35.9680555555556,-0.00906023999647745,Fructose
36.0622222222222,-0.00976707014602154,Fructose
36.1563888888889,-0.00954200919521454,Fructose
36.2505555555556,-0.00955661896554386,Fructose
36.3447222222222,-0.00979741346082402,Fructose
36.4388888888889,-0.010278474732103,Fructose
36.5330555555556,-0.0109862514741813,Fructose
36.6272222222222,-0.0107590027229889,Fructose
36.7213888888889,-0.00959672847852576,Fructose
36.8155555555556,-0.00889524889037249,Fructose
36.9097222222222,-0.00866832166316234,Fructose
37.0038888888889,-0.00750474996997881,Fructose
37.0980555555556,-0.00680482953550143,Fructose
37.1922222222222,-0.00540175217199818,Fructose
37.2866666666667,-0.00587701134945065,Fructose
37.3808333333333,-0.00564722488100675,Fructose
37.475,-0.0072994250850175,Fructose
37.5691666666667,-0.00824427417949583,Fructose
37.6633333333333,-0.00966658251641434,Fructose
37.7575,-0.0089624392831482,Fructose
37.8516666666667,-0.0075511474834312,Fructose
37.9463888888889,-0.00802677056479825,Fructose
38.0405555555556,-0.00779341583396505,Fructose
38.1347222222222,-0.00685361288800257,Fructose
38.2288888888889,-0.00639130306255975,Fructose
38.3230555555556,-0.00639732409338746,Fructose
38.4172222222222,-0.00569258221096881,Fructose
38.5116666666667,-0.00569392591359733,Fructose
38.6055555555556,-0.00641066088120965,Fructose
38.6997222222222,-0.00783599053579114,Fructose
38.7938888888889,-0.00855794183333694,Fructose
38.8880555555556,-0.00832908919416341,Fructose
38.9822222222222,-0.00857062526323772,Fructose
39.0766666666667,-0.00809702931356491,Fructose
39.1708333333333,-0.00691097108439087,Fructose
39.265,-0.00763119272356543,Fructose
39.3591666666667,-0.00763597538079536,Fructose
39.4533333333333,-0.006924974480997,Fructose
39.5475,-0.00669687785834492,Fructose
39.6416666666667,-0.00694087973221974,Fructose
39.7358333333333,-0.00646710411735615,Fructose
39.83,-0.00670755116233089,Fructose
39.9241666666667,-0.00646888740999561,Fructose
40.0183333333333,-0.00695336289049635,Fructose
40.1125,-0.00792352947365445,Fructose
40.2066666666667,-0.00672783296628029,Fructose
40.3008333333333,-0.00745337666085113,Fructose
40.395,-0.00745756735409954,Fructose
40.4891666666667,-0.00674040504602531,Fructose
40.5833333333333,-0.00794927423122875,Fructose
40.6775,-0.00843498926719684,Fructose
40.7716666666667,-0.00819755015392977,Fructose
40.8658333333333,-0.00723695689142819,Fructose
40.96,-0.00676451033508643,Fructose
41.0541666666667,-0.00555804863921144,Fructose
41.1483333333333,-0.0065264859427192,Fructose
41.2425,-0.00556470702594782,Fructose
41.3366666666667,-0.00532426608208508,Fructose
41.4308333333333,-0.00581425936149233,Fructose
41.525,-0.00557688413362461,Fructose
41.6191666666667,-0.00606329748116529,Fructose
41.7133333333333,-0.00728121172658069,Fructose
41.8075,-0.00655327162464268,Fructose
41.9016666666667,-0.00655784536463815,Fructose
41.9961111111111,-0.00728710898852275,Fructose
42.09,-0.00729751716490987,Fructose
42.1844444444444,-0.00778974337694436,Fructose
42.2786111111111,-0.0075508058776801,Fructose
42.3727777777778,-0.0065815896111326,Fructose
42.4669444444444,-0.00633935097191884,Fructose
42.5611111111111,-0.00683209420565884,Fructose
42.655,-0.00659355042904858,Fructose
42.7494444444444,-0.00708051151581908,Fructose
42.8436111111111,-0.00561845590799402,Fructose
42.9377777777778,-0.00488573299795527,Fructose
43.0319444444444,-0.00489140485509539,Fructose
43.1261111111111,-0.00562604687157975,Fructose
43.2208333333333,-0.00710088695545323,Fructose
43.3152777777778,-0.00661268315777696,Fructose
43.4094444444444,-0.00686348717471429,Fructose
43.5036111111111,-0.00637955170624451,Fructose
43.5977777777778,-0.00662840241998629,Fructose
43.6919444444444,-0.00761938790666078,Fructose
43.7861111111111,-0.00787086122675187,Fructose
43.8802777777778,-0.00738331924333797,Fructose
43.9744444444444,-0.00615788352097905,Fructose
44.0686111111111,-0.00690270101514463,Fructose
44.1627777777778,-0.00690773996589286,Fructose
44.2569444444444,-0.00764878146472377,Fructose
44.3511111111111,-0.00765951670965301,Fructose
44.4452777777778,-0.00691910666374467,Fructose
44.5394444444444,-0.00692417145543563,Fructose
44.6336111111111,-0.00618756324580578,Fructose
44.7277777777778,-0.00743131249082655,Fructose
44.8219444444444,-0.00793148454883894,Fructose
44.9161111111111,-0.00768807941984403,Fructose
45.0102777777778,-0.00670109710384097,Fructose
45.1044444444444,-0.00645387711845207,Fructose
45.1986111111111,-0.00695598940663086,Fructose
45.2927777777778,-0.00671261051921078,Fructose
45.3869444444444,-0.00845899915901941,Fructose
45.4811111111111,-0.00671826342515721,Fructose
45.5752777777778,-0.00696988593376819,Fructose
45.6694444444444,-0.00647563773747487,Fructose
45.7636111111111,-0.00672407530477217,Fructose
45.8580555555556,-0.00772510339181945,Fructose
45.9530555555556,-0.00797909288128344,Fructose
46.0472222222222,-0.00748608696376897,Fructose
46.1413888888889,-0.00624516860734596,Fructose
46.2355555555556,-0.00574818111715304,Fructose
46.3297222222222,-0.00475126756977029,Fructose
46.4238888888889,-0.00600800934079868,Fructose
46.5180555555556,-0.00400774889562827,Fructose
46.6122222222222,-0.00426056782238818,Fructose
46.7066666666667,-0.00401222519244862,Fructose
46.8008333333333,-0.00326268106650168,Fructose
46.895,-0.00477195483026939,Fructose
46.9891666666667,-0.00535844413297011,Fructose
47.0833333333333,-0.00598745061234513,Fructose
47.1775,-0.00658193501268215,Fructose
47.2716666666667,-0.00691244640510994,Fructose
47.3658333333333,-0.00632318446591411,Fructose
0,-0.615688416748542,Fructose
0.0941666666666667,-0.461889688350642,Fructose
0.188333333333333,-0.35923493069007,Fructose
0.282222222222222,-0.287351588196014,Fructose
0.376388888888889,-0.235071843858236,Fructose
0.470555555555556,-0.195908395262165,Fructose
0.564444444444444,-2.63217161173497e-16,Fructose
0.658611111111111,-2.63146516298443e-16,Fructose
0.752777777777778,0.074452932197007,Fructose
0.846944444444444,0.134037663114906,Fructose
0.940833333333333,0.17872061578672,Fructose
1.035,0.27299744486626,Fructose
1.12916666666667,0.339497501230648,Fructose
1.22305555555556,0.378221697415711,Fructose
1.31722222222222,0.446014025489275,Fructose
1.41138888888889,0.474585141684655,Fructose
1.50555555555556,0.514926030080261,Fructose
1.59972222222222,0.551985810162719,Fructose
1.69361111111111,0.572484073402057,Fructose
1.78777777777778,0.68989330585213,Fructose
1.88194444444444,0.773634361382321,Fructose
1.97611111111111,0.844158656196205,Fructose
2.07,0.960127452769849,Fructose
2.16416666666667,1.04079602791132,Fructose
2.25833333333333,1.09283592135993,Fructose
2.3525,1.14561627803883,Fructose
2.44666666666667,1.16511990841436,Fructose
2.54055555555556,1.18974746006009,Fructose
2.63472222222222,1.20522332704991,Fructose
2.72888888888889,1.21101659416783,Fructose
2.82305555555556,1.24605609456938,Fructose
2.91694444444444,1.26446282021009,Fructose
3.01111111111111,1.29255476829589,Fructose
3.10527777777778,1.32088519684866,Fructose
3.19944444444444,1.33910417992828,Fructose
3.29333333333333,1.36689546642619,Fructose
3.3875,1.34732512285039,Fructose
3.48166666666667,1.32257459029438,Fructose
3.57555555555556,1.27522298893832,Fructose
3.66972222222222,1.2044903451504,Fructose
3.76416666666667,1.1291417321584,Fructose
3.85805555555556,1.05335722823797,Fructose
3.95222222222222,0.989185672299232,Fructose
4.04638888888889,0.934109377463155,Fructose
4.14027777777778,0.887162180753591,Fructose
4.23444444444444,0.852482013307676,Fructose
4.32861111111111,0.841690023156301,Fructose
4.42277777777778,0.829138745562612,Fructose
4.51694444444444,0.821848423934606,Fructose
4.61083333333333,0.803889011336612,Fructose
4.705,0.772597330216533,Fructose
4.79916666666667,0.739612827137483,Fructose
4.89333333333333,0.704368433104556,Fructose
4.9875,0.673660072955884,Fructose
5.08138888888889,0.645826588464038,Fructose
5.17555555555556,0.614735971591977,Fructose
5.26972222222222,0.576780290553952,Fructose
5.36388888888889,0.54224005878489,Fructose
5.45805555555556,0.512623647821773,Fructose
