Strain,Time,AA,CS,spp_short,spp_short_2,Family,Fam_col
Clostridium symbiosum,20,0.020386282,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,20,0.055444079,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,20,0.017509142,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,20,0.011261346,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.002256504,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.004529494,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.0031023,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.003935663,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.0046019,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.003669177,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.004585558,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.004787594,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.004738049,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.004144972,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.00422809,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.003507513,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.008002782,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.005745241,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.004473189,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.003762619,Rhamnose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,1,0.004195405,Ribose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.005080645,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.006391434,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.004612447,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.008684371,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.015703261,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.034285185,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.01091043,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.013794277,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.015956476,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.017973146,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.006652283,Succinate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.00595469,Sucrose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.012224039,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,24,0.013146928,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,24,0.033870392,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,24,0.012962512,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002703332,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002430619,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002688021,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002363708,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002326749,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002557539,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002405645,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,24,0.014082508,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002709431,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002404986,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002093988,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.008036619,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.009552501,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.012874721,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.005843774,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.008532867,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002511656,Ribose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002481035,Sorbitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.007680984,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.005990188,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.00752844,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.015451616,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.030780014,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.011292866,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.012124268,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.01458881,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.031064546,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.022779946,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.010161553,Sucrose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.009973567,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.0125122,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.037450332,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.014237201,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.002580061,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001502713,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001313344,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001763447,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001313317,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.011662359,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.022785283,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.010996358,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.008254708,Mannose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001904143,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001645269,Mannitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.002016043,Mannose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001511647,Melibiose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001198511,Oxaloacetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001420381,Pyruvate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001182811,Rhamnose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001536483,Ribose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001426944,Sorbitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001219519,Succinate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001432722,Sucrose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.012158998,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.002153256,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.004912971,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.002345973,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.003554066,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.003841883,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.003566867,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.004877735,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.004101982,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,16,0.022076787,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,16,0.009830008,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.011319528,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.002781186,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.002917261,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.0019918,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.002874503,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.002854692,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.002486728,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.011706439,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.023569597,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.010308141,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.011529774,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.01675579,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.03302325,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.010070383,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.014882589,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.017339297,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.015979761,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.01609377,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.008765623,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.018327375,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.012637878,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,20,0.010146363,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.014082549,Arabinose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.022354619,Citrate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,2,0.002471775,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.018370957,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.018014255,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.014794856,Sucrose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.011420772,ddH2O,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.007186506,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.01364583,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.013591705,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,16,0.016140947,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.010417971,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.007630906,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.010846168,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.002959975,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.006904754,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,6,0.010846161,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.006805881,Fucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.006154205,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.005240478,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,24,0.01124712,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001193774,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.00440239,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,5,0.008801049,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.022079779,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.010131569,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.020830941,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.001878389,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.003779375,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.016101709,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.010033687,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.016303772,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,10,0.0117956,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.013454179,Galactitol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.015272091,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001523934,Galactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,34,0.010795402,Maltose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001123987,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001833688,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.017165657,Sucrose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,48,0.011296973,ddH2O,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.003340675,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,7,0.012896009,Fructose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.001645735,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.02125462,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,4,0.003578084,Lactose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.00938449,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001320435,Fumarate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,3,0.001908247,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,8,0.0121581,Acetate,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,12,0.018086519,Glycerol,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Clostridium symbiosum,0.5,0.004200433,Glucose,C. symbiosum,Csy,Lachnospiraceae,darkolivegreen3
Enterococcus hirae,0.5,0.000740554,Acetate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001483097,Arabinose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001737752,Citrate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001321094,Fructose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001170618,Fucose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001681622,Fumarate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001286777,Galactitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.00206295,Galactose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.00196983,Glucose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001444983,Glycerol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.002581269,Lactose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001852683,Maltose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001355785,Mannitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001476733,Mannose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001674912,Melibiose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001329517,Oxaloacetate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001615174,Pyruvate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001376562,Rhamnose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001700002,Ribose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001542237,Sorbitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001418701,Succinate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.001994071,Sucrose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,0.5,0.002202386,ddH2O,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.084403319,Mannitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.149728439,Mannose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.093576917,Melibiose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.055722082,Oxaloacetate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.072296574,Pyruvate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.051036256,Rhamnose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.088559181,Ribose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.062047694,Sorbitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.044830342,Succinate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.122311415,Sucrose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,4,0.043992561,ddH2O,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.045123016,Mannitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.138768344,Mannose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.239735249,Melibiose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.055055631,Oxaloacetate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.054654248,Pyruvate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.005168997,Rhamnose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.213057687,Ribose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.007121801,Sorbitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.023346045,Succinate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.313358931,Sucrose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,8,0.031905114,ddH2O,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.057961492,Mannitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.091001634,Mannose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.222182865,Melibiose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.041251416,Oxaloacetate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.050787344,Pyruvate,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.006313656,Rhamnose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.147762476,Ribose,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.026178829,Sorbitol,E. hirae,Eh,Enterococcaceae,chocolate4
Enterococcus hirae,20,0.019270107,Succinate,E. hirae,Eh,Enterococcaceae,chocolate4
