Time_h,Mean_OD_Donor_2,Std_OD_Donor_2,Mean_OD_Donor_3,Std_OD_Donor_3,Mean_OD_Donor_4,Std_OD_Donor_4,Mean_OD_Donor_5,Std_OD_Donor_5,Mean_OD_Donor_6,Std_OD_Donor_6,Mean_OD_Donor_7,Std_OD_Donor_7,Mean_OD_Donor_8,Std_OD_Donor_8
6.09611111111111,0.377666666666667,0.00550757054728611,0.154333333333333,0.00568624070307733,0.114333333333333,0.00351188458428423,0.442,0.0115325625946708,0.311333333333333,0.0128970280814354,0.109333333333333,0.00351188458428425,0.117333333333333,0.00351188458428424
6.205,0.388666666666667,0.00550757054728611,0.159333333333333,0.00568624070307733,0.114666666666667,0.00305505046330388,0.456,0.0115325625946708,0.322666666666667,0.0133166562369587,0.109333333333333,0.00351188458428425,0.117666666666667,0.00404145188432737
6.31388888888889,0.400666666666667,0.00550757054728611,0.164333333333333,0.00568624070307733,0.115666666666667,0.00404145188432737,0.467,0.00953939201416941,0.336,0.0137477270848675,0.11,0.004,0.118666666666667,0.00404145188432737
6.42277777777778,0.414333333333333,0.00550757054728611,0.17,0.0062449979983984,0.116,0.00360555127546398,0.470333333333333,0.00960902353693301,0.348,0.0137477270848675,0.109666666666667,0.00404145188432738,0.119,0.00458257569495583
6.53166666666667,0.426,0.00600000000000001,0.175,0.0062449979983984,0.116666666666667,0.00404145188432737,0.470666666666667,0.00907377172587742,0.359,0.0147309198626562,0.11,0.004,0.119666666666667,0.00404145188432738
6.64055555555556,0.437,0.005,0.181666666666667,0.00680685928555405,0.117666666666667,0.00404145188432737,0.471666666666667,0.00907377172587742,0.371666666666667,0.0142945210949277,0.110666666666667,0.00404145188432738,0.120666666666667,0.00404145188432738
6.74944444444444,0.449666666666667,0.00550757054728611,0.188666666666667,0.00680685928555403,0.118666666666667,0.00404145188432737,0.472,0.00953939201416941,0.383,0.0147309198626562,0.111333333333333,0.00351188458428425,0.121666666666667,0.00404145188432738
6.85833333333333,0.462333333333333,0.00550757054728611,0.195666666666667,0.00680685928555402,0.119333333333333,0.00450924975282288,0.471333333333333,0.00960902353693301,0.393,0.0141067359796659,0.111,0.004,0.122333333333333,0.0045092497528229
6.96722222222222,0.470333333333333,0.00602771377334166,0.202666666666667,0.00776745346515404,0.119666666666667,0.00404145188432738,0.471,0.00953939201416941,0.402666666666667,0.011060440015358,0.111666666666667,0.00351188458428425,0.123,0.00458257569495584
7.07611111111111,0.484666666666667,0.00602771377334171,0.211333333333333,0.007371114795832,0.121333333333333,0.0045092497528229,0.471666666666667,0.0100664459136943,0.406,0.00854400374531754,0.112333333333333,0.00351188458428423,0.124333333333333,0.0045092497528229
7.185,0.489666666666667,0.00585946527708232,0.218666666666667,0.00776745346515404,0.121333333333333,0.0045092497528229,0.471,0.0101488915650922,0.405666666666667,0.00763762615825974,0.112,0.00399999999999999,0.125,0.00458257569495584
7.29388888888889,0.491,0.00529150262212919,0.226666666666667,0.00776745346515404,0.122666666666667,0.00503322295684717,0.471333333333333,0.0100166528008778,0.406,0.00721110255092799,0.112666666666667,0.00351188458428424,0.126,0.00458257569495584
7.40277777777778,0.490666666666667,0.00577350269189626,0.234333333333333,0.007371114795832,0.123666666666667,0.00503322295684717,0.471,0.0101488915650922,0.404666666666667,0.00763762615825974,0.113,0.00399999999999999,0.127,0.00458257569495584
7.51166666666667,0.490333333333333,0.00550757054728611,0.241666666666667,0.00776745346515404,0.124333333333333,0.0045092497528229,0.470666666666667,0.0100664459136943,0.405,0.00721110255092799,0.113,0.00399999999999999,0.128,0.00458257569495584
7.62027777777778,0.489666666666667,0.00577350269189626,0.248666666666667,0.00776745346515402,0.125666666666667,0.00503322295684717,0.471666666666667,0.0100664459136943,0.406666666666667,0.00642910050732864,0.114,0.00399999999999999,0.129,0.00458257569495584
7.72916666666667,0.488666666666667,0.00577350269189626,0.255666666666667,0.00776745346515402,0.126666666666667,0.00503322295684717,0.471333333333333,0.0100166528008778,0.408,0.00608276253029822,0.114,0.00399999999999999,0.13,0.00458257569495584
7.83805555555556,0.488333333333333,0.00635085296108589,0.263666666666667,0.00776745346515404,0.128,0.005,0.471333333333333,0.0100166528008778,0.405666666666667,0.007371114795832,0.115,0.00399999999999999,0.131,0.00458257569495584
7.94694444444444,0.487,0.00608276253029822,0.270333333333333,0.00763762615825974,0.129333333333333,0.00550757054728611,0.471333333333333,0.0105987420637231,0.406,0.00700000000000001,0.115,0.00399999999999999,0.133,0.00458257569495584
8.05583333333333,0.487333333333333,0.00550757054728611,0.279,0.00818535277187246,0.131,0.00600000000000001,0.472333333333333,0.0105987420637231,0.406333333333333,0.00757187779440037,0.116,0.00399999999999999,0.134,0.00458257569495584
8.16472222222222,0.487333333333333,0.00635085296108589,0.285666666666667,0.00808290376865477,0.132333333333333,0.00550757054728611,0.472333333333333,0.0105987420637231,0.406666666666667,0.00723417813807024,0.116333333333333,0.00351188458428424,0.135333333333333,0.00416333199893227
8.27361111111111,0.486666666666667,0.0066583281184794,0.293,0.00854400374531754,0.133333333333333,0.00550757054728611,0.472666666666667,0.011060440015358,0.406,0.00781024967590666,0.116333333333333,0.00351188458428424,0.137,0.00458257569495584
8.38222222222222,0.485666666666667,0.0066583281184794,0.301333333333333,0.00802080627701065,0.134666666666667,0.00550757054728611,0.472666666666667,0.0106926766215636,0.406,0.00871779788708136,0.117,0.00399999999999999,0.138,0.00458257569495584
8.49111111111111,0.484666666666667,0.0066583281184794,0.307,0.00754983443527076,0.135666666666667,0.00550757054728611,0.471666666666667,0.011060440015358,0.405,0.00871779788708136,0.117,0.00399999999999999,0.139333333333333,0.00513160143944689
8.6,0.484666666666667,0.00750555349946514,0.315333333333333,0.0080208062770106,0.138,0.00600000000000001,0.473666666666667,0.011060440015358,0.406666666666667,0.00814452781524708,0.118,0.00399999999999999,0.141333333333333,0.00513160143944687
8.70888888888889,0.484,0.00692820323027552,0.322666666666667,0.00850490054811533,0.139333333333333,0.00650640709864772,0.473,0.01113552872566,0.405666666666667,0.00896288643983251,0.118666666666667,0.00351188458428423,0.143333333333333,0.00513160143944687
8.81777777777778,0.484,0.00692820323027552,0.33,0.00900000000000001,0.141,0.00599999999999999,0.472666666666667,0.0116761865920913,0.406,0.00953939201416946,0.118666666666667,0.00404145188432737,0.144666666666667,0.00568624070307732
8.92666666666667,0.484333333333333,0.00723417813807024,0.337666666666667,0.00850490054811539,0.143333333333333,0.0065064070986477,0.474,0.01113552872566,0.406666666666667,0.0098657657246325,0.12,0.004,0.146333333333333,0.00513160143944687
9.03555555555556,0.482666666666667,0.00750555349946508,0.344666666666667,0.0090184995056458,0.144666666666667,0.0065064070986477,0.473,0.01113552872566,0.405333333333333,0.0101159939369957,0.12,0.004,0.148333333333333,0.00513160143944688
9.14444444444445,0.482666666666667,0.00750555349946508,0.352333333333333,0.00850490054811539,0.147,0.00599999999999999,0.473666666666667,0.0116761865920913,0.406,0.0103923048454133,0.121,0.004,0.150333333333333,0.00513160143944688
9.25333333333333,0.481333333333333,0.00814452781524702,0.359,0.00916515138991169,0.149,0.00699999999999999,0.472666666666667,0.0116761865920913,0.405666666666667,0.0106926766215636,0.121333333333333,0.00351188458428425,0.152333333333333,0.00513160143944689
9.36222222222222,0.482333333333333,0.0080829037686547,0.365666666666667,0.00862167810425172,0.151333333333333,0.00750555349946513,0.473666666666667,0.0116761865920913,0.406333333333333,0.0101159939369957,0.122,0.004,0.154333333333333,0.00513160143944689
9.47111111111111,0.481666666666667,0.00838649708360603,0.373,0.00818535277187246,0.153333333333333,0.00750555349946513,0.474,0.0121243556529821,0.406333333333333,0.0110151410945722,0.122666666666667,0.00404145188432738,0.157,0.00556776436283003
9.58,0.480666666666667,0.00838649708360603,0.378333333333333,0.00873689494805411,0.155666666666667,0.00802080627701065,0.474,0.0121243556529821,0.407333333333333,0.0101159939369957,0.123666666666667,0.00404145188432738,0.158666666666667,0.00568624070307733
9.68888888888889,0.481333333333333,0.0080829037686547,0.385666666666667,0.00929157324317758,0.158333333333333,0.00750555349946514,0.474333333333333,0.0122202018532155,0.408,0.0104403065089106,0.124333333333333,0.0045092497528229,0.161,0.00556776436283003
9.79777777777778,0.48,0.0078102496759066,0.389333333333333,0.00838649708360609,0.160666666666667,0.00802080627701065,0.474,0.0121243556529821,0.407666666666667,0.0106926766215636,0.124666666666667,0.00404145188432738,0.163333333333333,0.00611010092660779
9.90638888888889,0.481,0.0078102496759066,0.392,0.00781024967590666,0.163666666666667,0.00802080627701065,0.474333333333333,0.0122202018532155,0.408666666666667,0.0106926766215636,0.125666666666667,0.00404145188432738,0.166,0.00556776436283003
10.0152777777778,0.48,0.00866025403784433,0.392,0.00793725393319378,0.165666666666667,0.00802080627701065,0.474333333333333,0.0122202018532155,0.409,0.0103923048454133,0.126333333333333,0.0045092497528229,0.168666666666667,0.00602771377334171
10.1241666666667,0.479333333333333,0.0080829037686547,0.391,0.00818535277187246,0.168,0.00854400374531754,0.474,0.0121243556529821,0.409333333333333,0.0101159939369957,0.126333333333333,0.0045092497528229,0.170666666666667,0.00602771377334171
10.2330555555556,0.479666666666667,0.00838649708360603,0.390666666666667,0.00832666399786454,0.170333333333333,0.00850490054811539,0.473333333333333,0.0122202018532155,0.408666666666667,0.0106926766215636,0.127,0.004,0.173666666666667,0.00602771377334171
10.3419444444444,0.479,0.00866025403784433,0.39,0.00818535277187246,0.173333333333333,0.00850490054811539,0.474,0.0127671453348037,0.409666666666667,0.0106926766215636,0.127666666666667,0.00404145188432738,0.176,0.00655743852430201
10.4508333333333,0.479,0.00866025403784433,0.389,0.00818535277187246,0.176333333333333,0.00850490054811539,0.474333333333333,0.0122202018532155,0.409666666666667,0.0106926766215636,0.128333333333333,0.0045092497528229,0.178333333333333,0.00611010092660779
10.56,0.478,0.00871779788708129,0.388333333333333,0.00850490054811539,0.178666666666667,0.0090184995056458,0.474,0.0127671453348037,0.410333333333333,0.0110151410945722,0.128666666666667,0.00404145188432738,0.182,0.00655743852430201
10.6688888888889,0.478666666666667,0.00838649708360603,0.387666666666667,0.00814452781524708,0.182,0.00900000000000001,0.474333333333333,0.0122202018532155,0.410333333333333,0.0110151410945722,0.129666666666667,0.00404145188432738,0.185,0.00655743852430201
10.7777777777778,0.478,0.00866025403784433,0.387666666666667,0.00814452781524708,0.185,0.00953939201416944,0.474666666666667,0.0126622799421483,0.411,0.0112694276695847,0.129666666666667,0.00404145188432738,0.188,0.00655743852430198
10.8863888888889,0.478333333333333,0.00896288643983245,0.387,0.00871779788708136,0.188333333333333,0.00950438495292215,0.475,0.0127671453348037,0.411666666666667,0.0106926766215636,0.130333333333333,0.00351188458428425,0.191,0.00655743852430198
10.9952777777778,0.477666666666667,0.00838649708360603,0.387,0.00871779788708136,0.191,0.00999999999999998,0.474666666666667,0.0126622799421483,0.411333333333333,0.0110151410945722,0.131333333333333,0.00351188458428425,0.194666666666667,0.00702376916856847
