time,OD,CarbonSource
35.0261111111111,0.322,Citrate
35.1202777777778,0.3225,Citrate
35.2144444444444,0.322,Citrate
35.3088888888889,0.3215,Citrate
35.4030555555556,0.3215,Citrate
35.4969444444444,0.3215,Citrate
35.5913888888889,0.321,Citrate
35.6855555555556,0.321,Citrate
35.7797222222222,0.321,Citrate
35.8738888888889,0.3205,Citrate
35.9680555555556,0.321,Citrate
36.0622222222222,0.3205,Citrate
36.1563888888889,0.3205,Citrate
36.2505555555556,0.32,Citrate
36.3447222222222,0.32,Citrate
36.4388888888889,0.32,Citrate
36.5330555555556,0.32,Citrate
36.6272222222222,0.32,Citrate
36.7213888888889,0.3195,Citrate
36.8155555555556,0.3195,Citrate
36.9097222222222,0.319,Citrate
37.0038888888889,0.319,Citrate
37.0980555555556,0.319,Citrate
37.1922222222222,0.319,Citrate
37.2866666666667,0.3185,Citrate
37.3808333333333,0.3185,Citrate
37.475,0.319,Citrate
37.5691666666667,0.3185,Citrate
37.6633333333333,0.318,Citrate
37.7575,0.318,Citrate
37.8516666666667,0.318,Citrate
37.9463888888889,0.318,Citrate
38.0405555555556,0.318,Citrate
38.1347222222222,0.3175,Citrate
38.2288888888889,0.3175,Citrate
38.3230555555556,0.3175,Citrate
38.4172222222222,0.3175,Citrate
38.5116666666667,0.317,Citrate
38.6055555555556,0.3175,Citrate
38.6997222222222,0.317,Citrate
38.7938888888889,0.3165,Citrate
38.8880555555556,0.3165,Citrate
38.9822222222222,0.3165,Citrate
39.0766666666667,0.3165,Citrate
39.1708333333333,0.3165,Citrate
39.265,0.3165,Citrate
39.3591666666667,0.316,Citrate
39.4533333333333,0.316,Citrate
39.5475,0.316,Citrate
39.6416666666667,0.316,Citrate
39.7358333333333,0.316,Citrate
39.83,0.316,Citrate
39.9241666666667,0.315,Citrate
40.0183333333333,0.3155,Citrate
40.1125,0.3155,Citrate
40.2066666666667,0.3155,Citrate
40.3008333333333,0.3155,Citrate
40.395,0.3155,Citrate
40.4891666666667,0.3155,Citrate
40.5833333333333,0.3155,Citrate
40.6775,0.3155,Citrate
40.7716666666667,0.315,Citrate
40.8658333333333,0.315,Citrate
40.96,0.3155,Citrate
41.0541666666667,0.3155,Citrate
41.1483333333333,0.315,Citrate
41.2425,0.3145,Citrate
41.3366666666667,0.315,Citrate
41.4308333333333,0.3145,Citrate
41.525,0.3145,Citrate
41.6191666666667,0.314,Citrate
41.7133333333333,0.314,Citrate
41.8075,0.3145,Citrate
41.9016666666667,0.314,Citrate
41.9961111111111,0.3145,Citrate
42.09,0.3135,Citrate
42.1844444444444,0.3145,Citrate
42.2786111111111,0.314,Citrate
42.3727777777778,0.3135,Citrate
42.4669444444444,0.314,Citrate
42.5611111111111,0.3135,Citrate
42.655,0.3135,Citrate
42.7494444444444,0.3135,Citrate
42.8436111111111,0.3135,Citrate
42.9377777777778,0.3135,Citrate
43.0319444444444,0.3135,Citrate
43.1261111111111,0.313,Citrate
43.2208333333333,0.3135,Citrate
43.3152777777778,0.313,Citrate
43.4094444444444,0.313,Citrate
43.5036111111111,0.313,Citrate
43.5977777777778,0.313,Citrate
43.6919444444444,0.3135,Citrate
43.7861111111111,0.3125,Citrate
43.8802777777778,0.3125,Citrate
43.9744444444444,0.3125,Citrate
44.0686111111111,0.3125,Citrate
44.1627777777778,0.3125,Citrate
44.2569444444444,0.3125,Citrate
44.3511111111111,0.3125,Citrate
44.4452777777778,0.312,Citrate
44.5394444444444,0.3115,Citrate
44.6336111111111,0.3115,Citrate
44.7277777777778,0.311,Citrate
44.8219444444444,0.3115,Citrate
44.9161111111111,0.3115,Citrate
45.0102777777778,0.3115,Citrate
45.1044444444444,0.3115,Citrate
45.1986111111111,0.3115,Citrate
45.2927777777778,0.3115,Citrate
45.3869444444444,0.3115,Citrate
45.4811111111111,0.311,Citrate
45.5752777777778,0.311,Citrate
45.6694444444444,0.311,Citrate
45.7636111111111,0.311,Citrate
45.8580555555556,0.3105,Citrate
45.9530555555556,0.3105,Citrate
46.0472222222222,0.31,Citrate
46.1413888888889,0.31,Citrate
46.2355555555556,0.3105,Citrate
46.3297222222222,0.3105,Citrate
46.4238888888889,0.31,Citrate
46.5180555555556,0.31,Citrate
46.6122222222222,0.31,Citrate
46.7066666666667,0.31,Citrate
46.8008333333333,0.31,Citrate
46.895,0.3095,Citrate
46.9891666666667,0.31,Citrate
47.0833333333333,0.309,Citrate
47.1775,0.31,Citrate
47.2716666666667,0.31,Citrate
47.3658333333333,0.3095,Citrate
0,0.003,Maltose
0.0941666666666667,0.0015,Maltose
0.188333333333333,0.0025,Maltose
0.282222222222222,0.0025,Maltose
0.376388888888889,0.0025,Maltose
0.470555555555556,0.003,Maltose
0.564444444444444,0.003,Maltose
0.658611111111111,0.003,Maltose
0.752777777777778,0.0035,Maltose
0.846944444444444,0.0035,Maltose
0.940833333333333,0.0035,Maltose
1.035,0.0045,Maltose
1.12916666666667,0.0045,Maltose
1.22305555555556,0.0055,Maltose
1.31722222222222,0.00650000000000001,Maltose
1.41138888888889,0.00700000000000001,Maltose
1.50555555555556,0.00750000000000001,Maltose
1.59972222222222,0.00900000000000001,Maltose
1.69361111111111,0.00950000000000001,Maltose
1.78777777777778,0.0115,Maltose
1.88194444444444,0.013,Maltose
1.97611111111111,0.015,Maltose
2.07,0.017,Maltose
2.16416666666667,0.0195,Maltose
2.25833333333333,0.023,Maltose
2.3525,0.0255,Maltose
2.44666666666667,0.0295,Maltose
2.54055555555556,0.034,Maltose
2.63472222222222,0.0385,Maltose
2.72888888888889,0.0445,Maltose
2.82305555555556,0.0505,Maltose
2.91694444444444,0.058,Maltose
3.01111111111111,0.0665,Maltose
3.10527777777778,0.077,Maltose
3.19944444444444,0.088,Maltose
3.29333333333333,0.0995,Maltose
3.3875,0.1065,Maltose
3.48166666666667,0.113,Maltose
3.57555555555556,0.12,Maltose
3.66972222222222,0.1275,Maltose
3.76416666666667,0.136,Maltose
3.85805555555556,0.1445,Maltose
3.95222222222222,0.154,Maltose
4.04638888888889,0.163,Maltose
4.14027777777778,0.172,Maltose
4.23444444444444,0.1815,Maltose
4.32861111111111,0.1925,Maltose
4.42277777777778,0.205,Maltose
4.51694444444444,0.2185,Maltose
4.61083333333333,0.231,Maltose
4.705,0.2455,Maltose
4.79916666666667,0.2605,Maltose
4.89333333333333,0.277,Maltose
4.9875,0.2935,Maltose
5.08138888888889,0.309,Maltose
5.17555555555556,0.326,Maltose
5.26972222222222,0.343,Maltose
5.36388888888889,0.361,Maltose
5.45805555555556,0.378,Maltose
5.55194444444444,0.397,Maltose
5.64611111111111,0.416,Maltose
5.74027777777778,0.4345,Maltose
5.83416666666667,0.4535,Maltose
5.92833333333333,0.4725,Maltose
6.0225,0.4905,Maltose
6.11666666666667,0.508,Maltose
6.21055555555556,0.524,Maltose
6.30472222222222,0.5405,Maltose
6.39888888888889,0.5545,Maltose
6.49305555555556,0.5685,Maltose
6.58722222222222,0.5785,Maltose
6.68138888888889,0.586,Maltose
6.77555555555556,0.5915,Maltose
6.86972222222222,0.5935,Maltose
6.96388888888889,0.5905,Maltose
7.05777777777778,0.586,Maltose
7.15194444444445,0.58,Maltose
7.24611111111111,0.575,Maltose
7.34027777777778,0.5705,Maltose
7.43444444444444,0.5665,Maltose
7.52861111111111,0.563,Maltose
7.6225,0.559,Maltose
7.71666666666667,0.556,Maltose
7.81083333333333,0.553,Maltose
7.905,0.55,Maltose
7.99888888888889,0.548,Maltose
8.09305555555556,0.545,Maltose
8.18722222222222,0.5435,Maltose
8.28138888888889,0.542,Maltose
8.37527777777778,0.539,Maltose
8.46944444444444,0.5375,Maltose
8.56361111111111,0.5355,Maltose
8.65777777777778,0.534,Maltose
8.75166666666667,0.5325,Maltose
8.84583333333333,0.5315,Maltose
8.94,0.5305,Maltose
9.03416666666667,0.529,Maltose
9.12833333333333,0.5285,Maltose
9.22222222222222,0.529,Maltose
9.31638888888889,0.528,Maltose
9.41055555555556,0.5265,Maltose
9.50472222222222,0.527,Maltose
9.59888888888889,0.5265,Maltose
9.69305555555556,0.526,Maltose
9.78722222222222,0.5255,Maltose
9.88138888888889,0.5245,Maltose
9.97555555555556,0.5245,Maltose
10.0697222222222,0.524,Maltose
10.1638888888889,0.523,Maltose
10.2580555555556,0.522,Maltose
10.3522222222222,0.522,Maltose
10.4463888888889,0.5215,Maltose
10.5405555555556,0.521,Maltose
10.6347222222222,0.5205,Maltose
10.7288888888889,0.52,Maltose
10.8230555555556,0.519,Maltose
10.9172222222222,0.519,Maltose
11.0113888888889,0.5185,Maltose
11.1052777777778,0.5185,Maltose
11.1994444444444,0.5175,Maltose
11.2936111111111,0.5175,Maltose
11.3877777777778,0.517,Maltose
11.4819444444444,0.517,Maltose
11.5761111111111,0.517,Maltose
11.6702777777778,0.5175,Maltose
11.7644444444444,0.5175,Maltose
11.8586111111111,0.5165,Maltose
11.9527777777778,0.5165,Maltose
12.0469444444444,0.516,Maltose
12.1411111111111,0.5165,Maltose
12.2352777777778,0.5165,Maltose
12.3294444444444,0.516,Maltose
12.4236111111111,0.5155,Maltose
12.5177777777778,0.515,Maltose
12.6119444444444,0.515,Maltose
12.7061111111111,0.5155,Maltose
12.8002777777778,0.5155,Maltose
12.8944444444444,0.515,Maltose
12.9886111111111,0.5145,Maltose
13.0827777777778,0.515,Maltose
13.1769444444444,0.515,Maltose
13.2711111111111,0.5145,Maltose
13.3652777777778,0.5145,Maltose
13.4594444444444,0.5145,Maltose
13.5536111111111,0.5145,Maltose
13.6477777777778,0.5145,Maltose
13.7419444444444,0.5155,Maltose
13.8361111111111,0.5145,Maltose
13.9302777777778,0.5145,Maltose
14.0244444444444,0.514,Maltose
14.1186111111111,0.514,Maltose
14.2127777777778,0.5145,Maltose
14.3069444444444,0.5145,Maltose
14.4011111111111,0.514,Maltose
14.4952777777778,0.514,Maltose
14.5894444444444,0.514,Maltose
14.6838888888889,0.5135,Maltose
14.7780555555556,0.5135,Maltose
14.8722222222222,0.514,Maltose
14.9663888888889,0.514,Maltose
15.0605555555556,0.514,Maltose
15.1547222222222,0.514,Maltose
15.2488888888889,0.5135,Maltose
15.3430555555556,0.514,Maltose
15.4372222222222,0.5135,Maltose
15.5313888888889,0.514,Maltose
15.6255555555556,0.5145,Maltose
15.7197222222222,0.5135,Maltose
15.8138888888889,0.514,Maltose
15.9080555555556,0.513,Maltose
16.0022222222222,0.5125,Maltose
16.0963888888889,0.513,Maltose
16.1908333333333,0.513,Maltose
16.2855555555556,0.5125,Maltose
16.3797222222222,0.5115,Maltose
16.4738888888889,0.512,Maltose
16.5680555555556,0.5115,Maltose
16.6622222222222,0.511,Maltose
16.7563888888889,0.511,Maltose
16.8505555555556,0.5115,Maltose
16.9447222222222,0.51,Maltose
17.0388888888889,0.51,Maltose
17.1330555555556,0.5105,Maltose
17.2272222222222,0.5105,Maltose
17.3213888888889,0.51,Maltose
17.4155555555556,0.51,Maltose
17.5097222222222,0.51,Maltose
17.6038888888889,0.51,Maltose
17.6980555555556,0.5095,Maltose
17.7922222222222,0.509,Maltose
17.8863888888889,0.5085,Maltose
17.9805555555556,0.509,Maltose
18.0747222222222,0.509,Maltose
18.1688888888889,0.509,Maltose
18.2630555555556,0.509,Maltose
18.3572222222222,0.509,Maltose
18.4516666666667,0.5095,Maltose
18.5455555555556,0.509,Maltose
18.64,0.509,Maltose
18.7341666666667,0.509,Maltose
18.8283333333333,0.509,Maltose
18.9225,0.5085,Maltose
19.0166666666667,0.508,Maltose
19.1108333333333,0.508,Maltose
19.205,0.507,Maltose
19.2991666666667,0.5075,Maltose
19.3933333333333,0.507,Maltose
19.4875,0.507,Maltose
19.5816666666667,0.507,Maltose
19.6758333333333,0.5065,Maltose
19.77,0.506,Maltose
19.8641666666667,0.5055,Maltose
19.9583333333333,0.506,Maltose
20.0525,0.505,Maltose
20.1466666666667,0.5055,Maltose
20.2408333333333,0.5055,Maltose
20.335,0.5045,Maltose
20.4291666666667,0.505,Maltose
20.5233333333333,0.5045,Maltose
20.6175,0.5045,Maltose
20.7116666666667,0.504,Maltose
20.8058333333333,0.504,Maltose
20.9,0.5035,Maltose
20.9941666666667,0.503,Maltose
21.0883333333333,0.5035,Maltose
21.1825,0.503,Maltose
21.2766666666667,0.503,Maltose
21.3708333333333,0.502,Maltose
21.465,0.502,Maltose
21.5591666666667,0.503,Maltose
21.6533333333333,0.5025,Maltose
21.7475,0.5025,Maltose
21.8416666666667,0.502,Maltose
21.9358333333333,0.502,Maltose
22.03,0.5025,Maltose
22.1241666666667,0.501,Maltose
22.2183333333333,0.501,Maltose
22.3125,0.5015,Maltose
22.4069444444444,0.5,Maltose
22.5011111111111,0.501,Maltose
22.5952777777778,0.5005,Maltose
22.6894444444444,0.5,Maltose
22.7836111111111,0.5,Maltose
22.8777777777778,0.5,Maltose
22.9719444444444,0.4995,Maltose
23.0661111111111,0.4995,Maltose
23.1602777777778,0.4985,Maltose
23.2544444444444,0.498,Maltose
23.3486111111111,0.4985,Maltose
23.4427777777778,0.4985,Maltose
23.5369444444444,0.498,Maltose
23.6311111111111,0.498,Maltose
23.7252777777778,0.4975,Maltose
23.8194444444444,0.4975,Maltose
23.9136111111111,0.4965,Maltose
24.0077777777778,0.497,Maltose
24.1019444444444,0.4965,Maltose
24.1961111111111,0.497,Maltose
24.2902777777778,0.4965,Maltose
24.3844444444444,0.496,Maltose
24.4786111111111,0.4955,Maltose
24.5727777777778,0.4955,Maltose
24.6669444444444,0.4955,Maltose
24.7611111111111,0.495,Maltose
24.8552777777778,0.4955,Maltose
24.9494444444444,0.4955,Maltose
25.0436111111111,0.495,Maltose
25.1377777777778,0.4945,Maltose
25.2319444444444,0.4945,Maltose
25.3261111111111,0.4935,Maltose
25.4202777777778,0.4935,Maltose
25.5144444444444,0.494,Maltose
25.6086111111111,0.4935,Maltose
25.7027777777778,0.493,Maltose
25.7969444444444,0.493,Maltose
25.8911111111111,0.493,Maltose
25.9852777777778,0.492,Maltose
26.0794444444444,0.493,Maltose
26.1738888888889,0.4925,Maltose
26.2680555555556,0.492,Maltose
26.3619444444444,0.492,Maltose
26.4561111111111,0.492,Maltose
26.5502777777778,0.4915,Maltose
26.6444444444444,0.4915,Maltose
26.7386111111111,0.4905,Maltose
26.8330555555556,0.491,Maltose
26.9272222222222,0.4905,Maltose
27.0213888888889,0.4905,Maltose
27.1155555555556,0.4905,Maltose
27.2097222222222,0.49,Maltose
27.3038888888889,0.4895,Maltose
27.3980555555556,0.49,Maltose
27.4922222222222,0.4885,Maltose
27.5863888888889,0.489,Maltose
27.6805555555556,0.489,Maltose
27.7747222222222,0.488,Maltose
27.8688888888889,0.488,Maltose
27.9630555555556,0.488,Maltose
28.0572222222222,0.488,Maltose
28.1513888888889,0.4875,Maltose
28.2455555555556,0.4875,Maltose
28.3397222222222,0.4875,Maltose
28.4338888888889,0.487,Maltose
28.5280555555556,0.487,Maltose
28.6222222222222,0.487,Maltose
28.7163888888889,0.486,Maltose
28.8105555555556,0.486,Maltose
28.9047222222222,0.486,Maltose
28.9988888888889,0.4855,Maltose
29.0930555555556,0.4855,Maltose
29.1872222222222,0.485,Maltose
29.2813888888889,0.485,Maltose
29.3755555555556,0.4845,Maltose
29.4697222222222,0.4845,Maltose
29.5638888888889,0.4845,Maltose
29.6580555555556,0.484,Maltose
29.7522222222222,0.484,Maltose
29.8463888888889,0.484,Maltose
29.9405555555556,0.4835,Maltose
30.0347222222222,0.4835,Maltose
30.1288888888889,0.4835,Maltose
30.2230555555556,0.483,Maltose
30.3172222222222,0.4825,Maltose
30.4113888888889,0.4825,Maltose
30.5055555555556,0.482,Maltose
30.5997222222222,0.4825,Maltose
30.6938888888889,0.482,Maltose
30.7880555555556,0.482,Maltose
30.8822222222222,0.4815,Maltose
30.9763888888889,0.4815,Maltose
31.0705555555556,0.4805,Maltose
31.165,0.48,Maltose
31.2591666666667,0.481,Maltose
31.3533333333333,0.48,Maltose
31.4475,0.48,Maltose
31.5419444444444,0.48,Maltose
31.6361111111111,0.4795,Maltose
31.7302777777778,0.479,Maltose
31.8244444444444,0.479,Maltose
31.9186111111111,0.4785,Maltose
32.0127777777778,0.4785,Maltose
32.1069444444444,0.478,Maltose
32.2011111111111,0.4785,Maltose
32.2952777777778,0.4785,Maltose
32.3894444444445,0.4775,Maltose
32.4836111111111,0.4775,Maltose
32.5777777777778,0.4775,Maltose
32.6719444444444,0.477,Maltose
32.7661111111111,0.477,Maltose
32.8602777777778,0.477,Maltose
32.9544444444444,0.4765,Maltose
33.0486111111111,0.4765,Maltose
33.1427777777778,0.476,Maltose
33.2369444444444,0.476,Maltose
33.3311111111111,0.476,Maltose
33.4252777777778,0.4755,Maltose
33.5194444444444,0.4755,Maltose
33.6136111111111,0.476,Maltose
33.7077777777778,0.475,Maltose
33.8019444444444,0.4745,Maltose
33.8961111111111,0.4745,Maltose
33.9902777777778,0.4745,Maltose
34.0844444444444,0.4745,Maltose
34.1786111111111,0.4745,Maltose
34.2727777777778,0.4745,Maltose
34.3669444444444,0.474,Maltose
34.4611111111111,0.474,Maltose
34.5552777777778,0.4735,Maltose
34.6494444444444,0.4735,Maltose
34.7436111111111,0.473,Maltose
34.8377777777778,0.473,Maltose
34.9319444444444,0.472,Maltose
35.0261111111111,0.473,Maltose
35.1202777777778,0.473,Maltose
35.2144444444444,0.4715,Maltose
35.3088888888889,0.4715,Maltose
35.4030555555556,0.472,Maltose
35.4969444444444,0.4715,Maltose
35.5913888888889,0.471,Maltose
35.6855555555556,0.471,Maltose
35.7797222222222,0.4715,Maltose
35.8738888888889,0.4705,Maltose
35.9680555555556,0.4705,Maltose
36.0622222222222,0.4705,Maltose
36.1563888888889,0.4705,Maltose
36.2505555555556,0.47,Maltose
36.3447222222222,0.4695,Maltose
36.4388888888889,0.47,Maltose
36.5330555555556,0.469,Maltose
36.6272222222222,0.4695,Maltose
36.7213888888889,0.469,Maltose
36.8155555555556,0.469,Maltose
36.9097222222222,0.4685,Maltose
37.0038888888889,0.468,Maltose
37.0980555555556,0.468,Maltose
37.1922222222222,0.468,Maltose
37.2866666666667,0.4675,Maltose
37.3808333333333,0.4675,Maltose
37.475,0.468,Maltose
37.5691666666667,0.4675,Maltose
37.6633333333333,0.4665,Maltose
37.7575,0.467,Maltose
37.8516666666667,0.4665,Maltose
37.9463888888889,0.4665,Maltose
38.0405555555556,0.4665,Maltose
38.1347222222222,0.466,Maltose
38.2288888888889,0.466,Maltose
38.3230555555556,0.466,Maltose
38.4172222222222,0.466,Maltose
38.5116666666667,0.4655,Maltose
38.6055555555556,0.4655,Maltose
38.6997222222222,0.4655,Maltose
38.7938888888889,0.4645,Maltose
38.8880555555556,0.464,Maltose
38.9822222222222,0.465,Maltose
39.0766666666667,0.4645,Maltose
39.1708333333333,0.4645,Maltose
39.265,0.464,Maltose
39.3591666666667,0.4635,Maltose
39.4533333333333,0.464,Maltose
39.5475,0.4635,Maltose
39.6416666666667,0.4635,Maltose
39.7358333333333,0.463,Maltose
39.83,0.4635,Maltose
39.9241666666667,0.462,Maltose
40.0183333333333,0.4625,Maltose
40.1125,0.463,Maltose
40.2066666666667,0.4625,Maltose
40.3008333333333,0.462,Maltose
40.395,0.4625,Maltose
40.4891666666667,0.4615,Maltose
40.5833333333333,0.461,Maltose
40.6775,0.461,Maltose
40.7716666666667,0.461,Maltose
40.8658333333333,0.461,Maltose
40.96,0.461,Maltose
41.0541666666667,0.461,Maltose
41.1483333333333,0.461,Maltose
41.2425,0.4595,Maltose
41.3366666666667,0.46,Maltose
41.4308333333333,0.4595,Maltose
41.525,0.4595,Maltose
41.6191666666667,0.46,Maltose
41.7133333333333,0.459,Maltose
41.8075,0.4595,Maltose
41.9016666666667,0.459,Maltose
41.9961111111111,0.459,Maltose
42.09,0.458,Maltose
42.1844444444444,0.4585,Maltose
42.2786111111111,0.4585,Maltose
42.3727777777778,0.458,Maltose
42.4669444444444,0.458,Maltose
42.5611111111111,0.457,Maltose
42.655,0.4575,Maltose
42.7494444444444,0.4575,Maltose
42.8436111111111,0.4565,Maltose
42.9377777777778,0.457,Maltose
43.0319444444444,0.456,Maltose
43.1261111111111,0.456,Maltose
43.2208333333333,0.4555,Maltose
43.3152777777778,0.4555,Maltose
43.4094444444444,0.456,Maltose
43.5036111111111,0.4555,Maltose
43.5977777777778,0.455,Maltose
43.6919444444444,0.455,Maltose
43.7861111111111,0.4545,Maltose
43.8802777777778,0.4545,Maltose
43.9744444444444,0.4545,Maltose
44.0686111111111,0.4545,Maltose
44.1627777777778,0.454,Maltose
44.2569444444444,0.453,Maltose
44.3511111111111,0.4535,Maltose
44.4452777777778,0.4535,Maltose
44.5394444444444,0.453,Maltose
44.6336111111111,0.4545,Maltose
44.7277777777778,0.452,Maltose
44.8219444444444,0.4525,Maltose
44.9161111111111,0.452,Maltose
45.0102777777778,0.452,Maltose
45.1044444444444,0.4515,Maltose
45.1986111111111,0.4515,Maltose
45.2927777777778,0.451,Maltose
45.3869444444444,0.4505,Maltose
45.4811111111111,0.45,Maltose
45.5752777777778,0.4495,Maltose
45.6694444444444,0.4495,Maltose
45.7636111111111,0.4485,Maltose
45.8580555555556,0.4485,Maltose
45.9530555555556,0.448,Maltose
46.0472222222222,0.4475,Maltose
46.1413888888889,0.4465,Maltose
46.2355555555556,0.447,Maltose
46.3297222222222,0.446,Maltose
46.4238888888889,0.446,Maltose
46.5180555555556,0.445,Maltose
46.6122222222222,0.445,Maltose
46.7066666666667,0.444,Maltose
46.8008333333333,0.4445,Maltose
46.895,0.4435,Maltose
46.9891666666667,0.4435,Maltose
47.0833333333333,0.4425,Maltose
47.1775,0.4425,Maltose
47.2716666666667,0.4415,Maltose
47.3658333333333,0.4415,Maltose
0,0.004,Melibiose
0.0941666666666667,0.0025,Melibiose
0.188333333333333,0.0025,Melibiose
0.282222222222222,0.003,Melibiose
0.376388888888889,0.002,Melibiose
0.470555555555556,0.003,Melibiose
0.564444444444444,0.003,Melibiose
0.658611111111111,0.003,Melibiose
0.752777777777778,0.003,Melibiose
0.846944444444444,0.0035,Melibiose
0.940833333333333,0.003,Melibiose
1.035,0.004,Melibiose
1.12916666666667,0.004,Melibiose
1.22305555555556,0.005,Melibiose
1.31722222222222,0.005,Melibiose
1.41138888888889,0.00600000000000001,Melibiose
1.50555555555556,0.00650000000000001,Melibiose
1.59972222222222,0.00750000000000001,Melibiose
1.69361111111111,0.00850000000000001,Melibiose
1.78777777777778,0.00950000000000001,Melibiose
1.88194444444444,0.0105,Melibiose
1.97611111111111,0.0125,Melibiose
2.07,0.014,Melibiose
2.16416666666667,0.016,Melibiose
2.25833333333333,0.0185,Melibiose
2.3525,0.0215,Melibiose
2.44666666666667,0.025,Melibiose
2.54055555555556,0.029,Melibiose
2.63472222222222,0.033,Melibiose
2.72888888888889,0.0375,Melibiose
2.82305555555556,0.0435,Melibiose
2.91694444444444,0.0495,Melibiose
3.01111111111111,0.057,Melibiose
3.10527777777778,0.065,Melibiose
3.19944444444444,0.0755,Melibiose
3.29333333333333,0.086,Melibiose
3.3875,0.0945,Melibiose
3.48166666666667,0.1015,Melibiose
3.57555555555556,0.1065,Melibiose
3.66972222222222,0.1125,Melibiose
3.76416666666667,0.118,Melibiose
3.85805555555556,0.1235,Melibiose
3.95222222222222,0.1275,Melibiose
4.04638888888889,0.1315,Melibiose
4.14027777777778,0.136,Melibiose
4.23444444444444,0.141,Melibiose
4.32861111111111,0.1455,Melibiose
4.42277777777778,0.1495,Melibiose
4.51694444444444,0.154,Melibiose
4.61083333333333,0.1585,Melibiose
4.705,0.1635,Melibiose
4.79916666666667,0.1675,Melibiose
4.89333333333333,0.173,Melibiose
4.9875,0.179,Melibiose
5.08138888888889,0.1855,Melibiose
5.17555555555556,0.193,Melibiose
5.26972222222222,0.2005,Melibiose
5.36388888888889,0.2095,Melibiose
5.45805555555556,0.2175,Melibiose
5.55194444444444,0.2275,Melibiose
5.64611111111111,0.2365,Melibiose
5.74027777777778,0.2475,Melibiose
5.83416666666667,0.2585,Melibiose
5.92833333333333,0.271,Melibiose
6.0225,0.283,Melibiose
6.11666666666667,0.296,Melibiose
6.21055555555556,0.308,Melibiose
6.30472222222222,0.32,Melibiose
6.39888888888889,0.3325,Melibiose
6.49305555555556,0.344,Melibiose
6.58722222222222,0.3555,Melibiose
6.68138888888889,0.367,Melibiose
6.77555555555556,0.376,Melibiose
6.86972222222222,0.3855,Melibiose
6.96388888888889,0.394,Melibiose
7.05777777777778,0.403,Melibiose
7.15194444444445,0.4105,Melibiose
7.24611111111111,0.4175,Melibiose
7.34027777777778,0.425,Melibiose
7.43444444444444,0.4325,Melibiose
7.52861111111111,0.4385,Melibiose
7.6225,0.445,Melibiose
7.71666666666667,0.4505,Melibiose
7.81083333333333,0.4555,Melibiose
7.905,0.4605,Melibiose
7.99888888888889,0.4645,Melibiose
8.09305555555556,0.468,Melibiose
8.18722222222222,0.471,Melibiose
8.28138888888889,0.473,Melibiose
8.37527777777778,0.475,Melibiose
8.46944444444444,0.478,Melibiose
8.56361111111111,0.479,Melibiose
8.65777777777778,0.4815,Melibiose
8.75166666666667,0.483,Melibiose
8.84583333333333,0.485,Melibiose
8.94,0.4865,Melibiose
9.03416666666667,0.488,Melibiose
9.12833333333333,0.489,Melibiose
9.22222222222222,0.49,Melibiose
9.31638888888889,0.4895,Melibiose
9.41055555555556,0.489,Melibiose
9.50472222222222,0.4885,Melibiose
9.59888888888889,0.4865,Melibiose
9.69305555555556,0.4845,Melibiose
9.78722222222222,0.4825,Melibiose
9.88138888888889,0.481,Melibiose
9.97555555555556,0.479,Melibiose
10.0697222222222,0.4775,Melibiose
10.1638888888889,0.476,Melibiose
10.2580555555556,0.4745,Melibiose
10.3522222222222,0.474,Melibiose
10.4463888888889,0.4725,Melibiose
10.5405555555556,0.4715,Melibiose
10.6347222222222,0.471,Melibiose
10.7288888888889,0.47,Melibiose
10.8230555555556,0.469,Melibiose
10.9172222222222,0.467,Melibiose
11.0113888888889,0.467,Melibiose
11.1052777777778,0.4665,Melibiose
11.1994444444444,0.465,Melibiose
11.2936111111111,0.4645,Melibiose
11.3877777777778,0.464,Melibiose
11.4819444444444,0.463,Melibiose
11.5761111111111,0.462,Melibiose
11.6702777777778,0.4615,Melibiose
11.7644444444444,0.461,Melibiose
11.8586111111111,0.4605,Melibiose
11.9527777777778,0.46,Melibiose
12.0469444444444,0.4595,Melibiose
12.1411111111111,0.4595,Melibiose
12.2352777777778,0.4585,Melibiose
12.3294444444444,0.4585,Melibiose
12.4236111111111,0.4575,Melibiose
12.5177777777778,0.457,Melibiose
12.6119444444444,0.457,Melibiose
12.7061111111111,0.4565,Melibiose
12.8002777777778,0.4565,Melibiose
12.8944444444444,0.4555,Melibiose
12.9886111111111,0.4555,Melibiose
13.0827777777778,0.4555,Melibiose
13.1769444444444,0.4545,Melibiose
13.2711111111111,0.454,Melibiose
13.3652777777778,0.4535,Melibiose
13.4594444444444,0.4535,Melibiose
13.5536111111111,0.453,Melibiose
13.6477777777778,0.453,Melibiose
13.7419444444444,0.4525,Melibiose
13.8361111111111,0.4515,Melibiose
13.9302777777778,0.4515,Melibiose
14.0244444444444,0.4515,Melibiose
14.1186111111111,0.4505,Melibiose
14.2127777777778,0.4495,Melibiose
14.3069444444444,0.4495,Melibiose
14.4011111111111,0.449,Melibiose
14.4952777777778,0.4485,Melibiose
14.5894444444444,0.4485,Melibiose
14.6838888888889,0.4475,Melibiose
14.7780555555556,0.447,Melibiose
14.8722222222222,0.447,Melibiose
14.9663888888889,0.446,Melibiose
15.0605555555556,0.446,Melibiose
15.1547222222222,0.445,Melibiose
15.2488888888889,0.445,Melibiose
15.3430555555556,0.444,Melibiose
15.4372222222222,0.444,Melibiose
